link,mean_abs_price_diff,x1,x2,y1,y2
25756_26658,3.5433481866985033,-73.50000000000085,-73.90000000000062,41.69999150943727,41.0999924776997
25757_26054,2.502055424991689,-74.29999999999781,-73.69999999999926,41.299992159272165,41.0999924777006
25757_26055,2.1359404390624674,-74.10000000000153,-73.69999999999926,41.299992159272435,41.0999924777006
25757_26056,0.895133769528039,-73.90000000000016,-73.69999999999926,41.299992159272655,41.0999924777006
25757_26057,0.32402416467179906,-73.69999999999865,-73.69999999999926,41.29999215927237,41.0999924777006
25757_26355,1.453993540336887,-74.10000000000063,-73.69999999999926,41.49999183652586,41.0999924777006
25757_26357,1.0188640951102996,-73.69999999999985,-73.69999999999926,41.499991836526334,41.0999924777006
25757_26655,1.0277974973752877,-74.10000000000164,-73.69999999999926,41.69999150943707,41.0999924777006
25757_26656,1.0702644112204256,-73.89999999999816,-73.69999999999926,41.699991509436785,41.0999924777006
25757_26658,3.6260047250725473,-73.50000000000085,-73.69999999999926,41.69999150943727,41.0999924777006
26054_26055,0.4152228193947564,-74.29999999999781,-74.10000000000153,41.299992159272165,41.299992159272435
26054_26056,1.6423335887330939,-74.29999999999781,-73.90000000000016,41.299992159272165,41.299992159272655
26054_26057,2.6976167893917746,-73.69999999999865,-74.29999999999781,41.29999215927237,41.299992159272165
26054_26352,2.7797046711353217,-74.29999999999781,-74.70000000000145,41.299992159272165,41.49999183652632
26054_26353,2.798058183511486,-74.29999999999781,-74.50000000000149,41.299992159272165,41.4999918365262
26054_26355,2.0568957855825847,-74.29999999999781,-74.10000000000063,41.299992159272165,41.49999183652586
26054_26357,2.892259719551251,-73.69999999999985,-74.29999999999781,41.499991836526334,41.299992159272165
26054_26654,2.256983589127062,-74.29999999999781,-74.29999999999849,41.299992159272165,41.699991509437766
26054_26655,2.3265167454189393,-74.29999999999781,-74.10000000000164,41.299992159272165,41.69999150943707
26054_26656,2.690586394264164,-74.29999999999781,-73.89999999999816,41.299992159272165,41.699991509436785
26054_26952,2.4917802289310016,-74.29999999999781,-74.7000000000012,41.299992159272165,41.89999117796663
26054_26953,2.515394172316115,-74.29999999999781,-74.49999999999987,41.299992159272165,41.89999117796592
26054_26954,4.1504084594020085,-74.29999999999781,-74.29999999999835,41.299992159272165,41.89999117796584
26054_26955,2.7501256740821654,-74.29999999999781,-74.10000000000115,41.299992159272165,41.899991177966875
